,خالق,صانع
ويذكر,0.587573790550232,0.6625388622283935
مضمون,0.5875650644302368,0.6521998643875122
حبك,0.5875599026679993,0.6324768900871277
مشغول,0.5875300168991089,0.6785202324390411
أخي,0.5875277428916006,0.6483661803332242
الجنود,0.5875075459480286,0.680499533812205
تكذب,0.5874923765659332,0.6659016460180283
القصيدة,0.5874481449524561,0.6340973526239395
وأصبح,0.5874473012011984,0.6702078684516575
يرفض,0.5874117016792297,0.666054368019104
وبع,0.5874115484101432,0.6663269187722888
السادات,0.5873969334822434,0.6588643972690289
وسائل,0.587369301739861,0.6648525981342092
محمد,0.5873562768101692,0.6507311627268791
ليع,0.58733931183815,0.6614850282669067
يحسن,0.5873271908078875,0.6414147359984261
لاعب,0.5873153209686279,0.659171481927236
بعدي,0.5873120014484112,0.6519379936731778
لمش,0.5873086214065552,0.6771301984786987
ورفع,0.5873004123568535,0.6547304168343544
##ياق,0.5872389418738229,0.6611700483730861
الذكور,0.5872307419776917,0.6765351295471191
تشير,0.5872123837471008,0.6958291530609131
الخلايا,0.5871860980987549,0.6718677282333374
جوال,0.5871584614117941,0.6957909067471822
المشاعر,0.5871565341949463,0.6861551403999329
وفاة,0.5871503949165344,0.6611432035764059
دماء,0.5871396290289389,0.6567610196165137
بجد,0.5871221886740791,0.6511274443732368
قديمة,0.5870892524719238,0.6685878276824951
تثير,0.5870872565678188,0.664711628641401
حلال,0.5870816223323345,0.6665922552347183
عربيا,0.5870071649551392,0.6621739268302917
عملي,0.5869991183280945,0.6349529027938843
أعلن,0.5869808793067932,0.6360489130020142
المنزل,0.5869113476503462,0.6559275048119682
تلمي,0.5869059165318807,0.6323343316713969
ساحات,0.5869005918502808,0.6441501379013062
صالح,0.5868746795152363,0.656398239888643
رعب,0.5868399381637573,0.6501722693443298
##صاد,0.586833119392395,0.6537072062492371
عاصي,0.5867999196052551,0.6340398192405701
مالنا,0.5867886543273926,0.6563502815034654
بينكم,0.5867809312684196,0.6396482586860657
الجبل,0.5867765673569271,0.6581095499651772
لشعب,0.5867452621459961,0.6828135848045349
يريد,0.5867246236119952,0.6582320724214826
وبعدها,0.5866982936859131,0.6609638333320618
ومنا,0.5866814809186118,0.6617431427751269
##ضاع,0.5866702497005463,0.6499905288219452
العذبة,0.5866496562957764,0.7005617320537567
طائفة,0.5866345167160034,0.6377348899841309
يستعد,0.58663409948349,0.6712538003921509
سائلا,0.5866261190838284,0.6642802158991495
عزت,0.5866184830665588,0.6461880207061768
طالما,0.5866018732388815,0.6194507678349813
ابدا,0.5865881443023682,0.6827502846717834
ربنا,0.5865238010883331,0.6455517113208771
المرف,0.5865108370780945,0.6619241237640381
التكاليف,0.5864698886871338,0.6299271583557129
تحرق,0.586466521024704,0.63125079870224
بحض,0.5864611864089966,0.683944582939148
عبده,0.5864590406417847,0.6363344788551331
مسرح,0.5863995105028152,0.5876697301864624
الواقعية,0.5863916873931885,0.6128696203231812
الودية,0.5863726735115051,0.7037883400917053
محكمة,0.5863662838935852,0.6566611766815186
##والد,0.5863515337308248,0.6266524990399679
واقع,0.5863381862640381,0.6661828041076661
قائما,0.5863357468655235,0.6606652768034684
وفيها,0.5863342923777444,0.6768113034112113
برت,0.5863299369812012,0.7100412845611572
التوراة,0.5863229036331177,0.6798559427261353
##معة,0.5863213539123535,0.6230923533439636
ضخم,0.586309015750885,0.6432215049862862
العاب,0.5863016843795776,0.662214994430542
##لينا,0.5862954457600912,0.6449856956799825
يختلف,0.5862942576408386,0.6470193982124328
نطاق,0.5862839296460152,0.6506642997264862
عاده,0.5862826108932495,0.6379779279232025
؟,0.5862530821313461,0.6803358138849338
تصلي,0.5862361590067545,0.6792869766553243
احمر,0.5862129330635071,0.6394318342208862
يرجع,0.5861938137274522,0.6868864848063543
إنني,0.5861849166312307,0.6424801653286196
عملا,0.5861837863922119,0.6194064617156982
وصاحب,0.5861744284629822,0.6605767250061035
حالته,0.5861499309539795,0.6656687259674072
##وكه,0.5861244201660156,0.6412418484687805
والال,0.5861014127731323,0.6461993455886841
##المة,0.5860767960548401,0.6065162420272827
متابع,0.5860733389854431,0.6495978236198425
شرقي,0.5860418421881539,0.6706862023898533
تفضل,0.5860282646285163,0.6422664258215163
عندها,0.5860245281999762,0.6666274287483909
وضعت,0.5860128998756409,0.6598116308450699
السادة,0.5859890580177307,0.6474759578704834
أعوذ,0.5859608054161072,0.6596494317054749
##مادي,0.5859484076499939,0.6592764655749003
##انهم,0.5859471559524536,0.6554156541824341
بينت,0.5859310179948807,0.6671633720397949
سوى,0.585929083622108,0.6413310028738894
ومكان,0.5859215259552002,0.6719455718994141
مولى,0.5859194397926331,0.6468115482065413
يصف,0.5859162388369441,0.6668575778603554
##ابط,0.5858848690986633,0.6548537313938141
خدمه,0.5858672261238098,0.6419609785079956
قيود,0.5858531780540943,0.6690911054611206
تلتقي,0.585843046506246,0.6693758169809977
##ويا,0.5857807755470276,0.6651393055915833
شوارع,0.5857717394828796,0.6977913975715637
الوات,0.5857631266117096,0.6412854790687561
اتباع,0.5857428113619486,0.6689286629358927
والوقت,0.5856925845146179,0.6568034887313843
##قاص,0.5856907963752747,0.6333476305007935
معركة,0.5856894978455135,0.6484672725200653
لوف,0.5856549739837646,0.6278323531150818
يلعبون,0.5856379469235738,0.6461214025815328
غانمين,0.5856300592422485,0.6917690634727478
حمار,0.585626890261968,0.6773997147878011
مصباح,0.5856242328882217,0.6403947621583939
رجاء,0.5856104237692696,0.6633245859827314
يراها,0.5856020748615265,0.685132771730423
والخير,0.5855744977792104,0.6769542396068573
المفضل,0.5855695406595866,0.6835596958796183
وعدد,0.58555006980896,0.6169387698173523
",",0.5855238915435852,0.6699363437909929
الحظ,0.5855210423469543,0.6539920568466187
وذات,0.5854982882738113,0.6699810375769933
دخيل,0.585485190153122,0.6412777602672577
##لانا,0.5854645371437073,0.6749563813209534
حرص,0.5854600965976715,0.6491932272911072
لود,0.5854581991831461,0.6464168032010397
الأجزاء,0.5854401588439941,0.6872861087322235
سرق,0.5854247808456421,0.6193420588970184
شكلي,0.5854143500328064,0.6366773943106333
يحرم,0.5853941142559052,0.6251688202222189
روق,0.5853880792856216,0.6150665879249573
عباده,0.5853859186172485,0.635718584060669
اثنين,0.5853747129440308,0.6433839003245035
المؤلف,0.585357666015625,0.635248064994812
يكاد,0.5853518545627594,0.6441827416419983
المشهد,0.5853378176689148,0.6686227321624756
شهيد,0.5853314995765686,0.7021290063858032
تامر,0.5853073000907898,0.6866614818572998
طالبت,0.5852833986282349,0.6609896421432495
مكانك,0.5852558612823486,0.6433567404747009
الطويل,0.5852525379599595,0.702527882485855
##رباح,0.5852470993995667,0.6338871717453003
##جيم,0.5852022171020508,0.6673150658607483
يديم,0.5851961970329285,0.6391236186027527
وضعه,0.5851771831512451,0.6691042184829712
قدرته,0.5851414004961649,0.6266925732294718
إله,0.585087887942791,0.6293191239237785
##اهيه,0.5850821137428284,0.699599027633667
نومه,0.5850588381290436,0.6567124649882317
بيانا,0.5850410461425781,0.6745502948760986
##نوع,0.585040271282196,0.5986664891242981
تبر,0.5850283443927765,0.6541124820709229
بخت,0.5850074589252472,0.6578757762908936
بيتك,0.5850044846534729,0.634498941898346
يوضع,0.5849909782409668,0.671440601348877
البغي,0.5849833190441132,0.6865339875221252
أذكر,0.5849540630976359,0.680905689795812
بسيط,0.58495027315,0.6624374793007456
فضاء,0.5849072535832723,0.6674312949180603
صارت,0.5848833190070258,0.6754461593098111
عامل,0.5848761200904846,0.6532395879427592
فرع,0.584875972647416,0.6580963762182939
واحدا,0.58485906124115,0.6278703838586808
يخفي,0.5848426818847656,0.6181400219599406
بحيث,0.5848412401974201,0.6656832955777645
يخلو,0.5848331451416016,0.618061900138855
عظيم,0.5848312157171743,0.6840310229195489
لكل,0.584792855432478,0.6553245964696852
الأسواق,0.5847911238670349,0.6821205615997314
بعيد,0.5847816330194473,0.6647174161672592
حلمت,0.5847511688868204,0.6861287355422974
فكلما,0.5847454071044922,0.644525150458018
رؤيته,0.584723949432373,0.6844074130058289
عدة,0.5846744105219841,0.6131447106599808
عماد,0.5846743285655975,0.6436052471399307
تجاوزت,0.5846535762151083,0.67912890513738
سهل,0.5846505604292217,0.6506233340815494
والله,0.5846333330869675,0.6357100975513458
منتصف,0.5845939119656881,0.6587770382563273
تحت,0.5845446332790064,0.633181152731608
غاية,0.5845381021499634,0.63719592243433
##صنة,0.5844996571540833,0.67486172914505
المغرد,0.5844980676968893,0.6746240059534708
قليل,0.5844961753913335,0.6702458313533238
حيوية,0.5844879150390625,0.6529582738876343
##فلي,0.5844422578811646,0.6816556453704834
سيدي,0.5844417611757914,0.6380916635195414
حكومة,0.584436759352684,0.6977616101503372
طلق,0.5844231929097857,0.6245568203074592
كاتب,0.5843920707702637,0.646815836429596
نسبة,0.58437180519104,0.6698398590087891
العامري,0.5843686014413834,0.6464395672082901
عددا,0.5843222141265869,0.6213491678237915
عرضها,0.5843060910701752,0.6762591153383255
الجراحة,0.5842928290367126,0.6735824346542358
بطول,0.584256649017334,0.6618372797966003
معاذ,0.5842545479536057,0.6596740633249283
قواعد,0.5842361450195312,0.6697691679000854
السرية,0.5842100381851196,0.6713376045227051
المناعة,0.5842086672782898,0.6776992678642273
دقيقة,0.5842053890228271,0.627594530582428
##يفا,0.5841695219278336,0.6837092936038971
وبكل,0.5841315226121382,0.6556152593005787
درج,0.5841191291809082,0.5939019083976745
والحزن,0.5840783715248108,0.667243242263794
أبدى,0.5840636160638597,0.6258155041270785
##شات,0.5840495824813843,0.690118670463562
سلام,0.5840248452580493,0.6587623124537261
##مود,0.5839604139328003,0.6688591241836548
يترك,0.5839552361714212,0.651893653367695
##غرس,0.5839284658432007,0.6452659666538239
محله,0.5839089453220367,0.6652154922485352
بسلام,0.5839070916175843,0.6672440469264984
كمد,0.5839058269153942,0.6520638249137185
لبعض,0.5839003622531891,0.6839123666286469
غيث,0.5838959239996396,0.6445671228262094
حاد,0.5838789840539297,0.647878368695577
زين,0.5838708552447233,0.6419444842772051
موكب,0.5838370973413641,0.6574667637998407
وكشفت,0.583815336227417,0.6798033714294434
عود,0.5838135624754017,0.6449015942113153
بارد,0.5838118277747055,0.6390645514274466
وعلا,0.5838005006313324,0.6452076196670532
ياب,0.5837772011756897,0.6423429608345032
راي,0.5837500790754954,0.6539759337902069
الموسم,0.5837268431981405,0.6793699860572815
تعاون,0.583696186542511,0.7012287378311157
الإقامة,0.5836822092533112,0.6690201461315155
بقيت,0.5836407108740373,0.6187063618139788
##اتنا,0.5836119814352556,0.656703228300268
تحكيم,0.5836102366447449,0.6607857346534729
صوت,0.5835993658093845,0.646792858839035
والبحر,0.5835806926091512,0.6388716300328573
عصر,0.5835719969537523,0.6454200479719374
حمد,0.5835356712341309,0.6439761370420456
المنتخب,0.5835328996181488,0.6776002049446106
يفصل,0.5835220813751221,0.6697969734668732
قلوبهم,0.5835210084915161,0.6323282519976298
سورة,0.5835030972957611,0.6739868521690369
شيء,0.5834627698878853,0.6334684704031263
المريض,0.5834403932094574,0.6718402802944183
لهذه,0.5834206342697144,0.6411921381950378
بنفسه,0.5834180891513825,0.6434116005897522
شرك,0.583414500951767,0.6460018813610077
إثارة,0.5833939909934998,0.6808014512062073
##ماعه,0.5833886464436849,0.6741178234418234
جوده,0.5833696978432792,0.6438328453472683
صدرت,0.5833347141742706,0.6955149074395498
يكشف,0.5833144560456276,0.6689753159880638
تراني,0.5832853317260742,0.6957909464836121
بيننا,0.5832676162690292,0.6315475893609318
هالك,0.5832668854431673,0.6344873810356314
يسد,0.5832545757293701,0.6664959192276001
زيارته,0.5832191109657288,0.645827054977417
خلفا,0.5831995606422424,0.6293953955173492
والاحت,0.58318030834198,0.6929512023925781
مناسب,0.5831732749938965,0.662704348564148
##مانة,0.5831691026687622,0.6488386988639832
عدوان,0.5831602414449056,0.6562385956446329
##ضاف,0.5831589301427206,0.6690470973650614
فريدة,0.5831534266471863,0.6271588206291199
الضرائب,0.5831469595432281,0.6440815627574921
لاغ,0.5831446051597595,0.710990309715271
##طرق,0.5831350684165955,0.6290279626846313
مخاطر,0.5830997824668884,0.6537602543830872
عدنا,0.583099365234375,0.6558484137058258
تكشف,0.5830851197242737,0.6737996141115824
سدد,0.5830664336681366,0.6175599992275238
الفرات,0.5830520689487457,0.67206671833992
دعوى,0.5830509662628174,0.6565538942813873
وجعا,0.5830373764038086,0.6861973106861115
الحارث,0.5830366891973159,0.647846470860874
سمعي,0.5830146074295044,0.6844942569732666
هواك,0.5830071227891105,0.6380231550761631
فالك,0.5829755067825317,0.6956702470779419
##لكات,0.5829703013102213,0.6609118580818176
##ياح,0.5829701821009318,0.6693118015925089
ثابت,0.5829386413097382,0.6642546343803406
والمؤمن,0.5829005241394043,0.6442431211471558
فيصل,0.5828625824716356,0.6524788406160142
بحق,0.5828526318073273,0.643787807226181
والموت,0.5828362795022818,0.6563061842551599
شفيق,0.582830806573232,0.6819537977377573
الرومي,0.5828251242637634,0.6612098813056946
عربية,0.5828118324279785,0.6274953007698059
ويصبح,0.5828056156635284,0.6587772071361542
متاع,0.5827883746888902,0.6455669071939256
وارد,0.5827838689088821,0.657802838087082
أحمد,0.5827665947950803,0.6362150999215933
لعلي,0.5827530771493912,0.6439966857433319
أبرز,0.5827039033174515,0.6466260552406311
ويعت,0.5826923102140427,0.6647099554538727
انقطع,0.5826898813247681,0.6367922425270081
محور,0.5826686024665833,0.683342233300209
##افية,0.5826559066772461,0.6174510916074117
قاهر,0.5826539546251297,0.6533623784780502
يعرض,0.5826311111450195,0.6418878138065338
وحدي,0.5826271176338196,0.6336641592137954
يتأ,0.5826204220453898,0.6620737711588541
صادقا,0.5825881849635731,0.6542556665160439
وذاك,0.582585300718035,0.693188841853823
وله,0.5825797830309186,0.6534918938364301
##دهن,0.5825777649879456,0.6895398497581482
وسائر,0.5825666026635603,0.6591978885910728
داود,0.582565446694692,0.608667771021525
يحدث,0.58254413171248,0.6502354686910455
وقبل,0.5825357913970948,0.6784237742424011
أقرب,0.5825228416002713,0.6349250490848835
حمراء,0.5825100143750509,0.6360076268513998
المبار,0.5825061202049255,0.6475537419319153
صعبا,0.5824607710043589,0.6863719125588735
مقاعد,0.5824460387229919,0.6360694766044617
تشتكي,0.5824331258024488,0.6603310321058545
للعب,0.582379937171936,0.6711580455303192
لوح,0.5823747316996256,0.666063646475474
نفعل,0.5823710858821869,0.6619921326637268
ساعة,0.5823641596613703,0.6653086704176825
